AAAA-MM-DD HH-MM-SS.ssssss	Xac	Yac	Zac	Xgi	Ygi	Zgi	Xma	Yma	Zma	Wq	Iq	Jq	Kq	
2017-05-08 22:10:18.445784	1 - 0.79	-0.05	0.02	-0.61	-	-0.10	-0.12	1.08	-	0.03	-0.08	-0.01	
2017-05-08 22:10:18.448047	1 - 0.79	-0.05	0.02	-0.61	-	-0.08	-0.13	1.05	-	0.08	0.04	-0.06	
2017-05-08 22:10:18.450480	1 - 0.79	-0.05	0.02	-0.61	-	-0.06	-0.15	1.03	-	0.02	-0.08	-0.08	
2017-05-08 22:10:18.453178	1 - 0.79	-0.05	0.02	-0.61	-	-0.03	-0.15	1.02	-	-0.05	-0.14	-0.11	
2017-05-08 22:10:18.501295	1 - 0.79	-0.05	0.02	-0.61	-	-0.00	-0.14	1.01	-	-0.03	-0.02	-0.13	
2017-05-08 22:10:18.504098	1 - 0.79	-0.05	0.02	-0.62	-	-0.02	-0.15	1.00	-	0.08	0.10	-0.08	
2017-05-08 22:10:18.506614	1 - 0.79	-0.05	0.02	-0.62	-	-0.07	-0.14	1.00	-	0.15	0.07	-0.06	
2017-05-08 22:10:18.509147	1 - 0.79	-0.04	0.02	-0.62	-	-0.10	-0.12	1.00	-	0.11	-0.05	-0.11	
2017-05-08 22:10:18.511814	1 - 0.78	-0.04	0.02	-0.62	-	-0.12	-0.12	1.00	-	0.11	-0.13	-0.12	
2017-05-08 22:10:18.513938	1 - 0.78	-0.04	0.02	-0.62	-	-0.11	-0.12	0.99	-	0.16	-0.14	-0.10	
2017-05-08 22:10:18.554034	1 - 0.78	-0.04	0.01	-0.62	-	-0.09	-0.12	0.99	-	0.21	-0.10	-0.04	
2017-05-08 22:10:18.556691	1 - 0.78	-0.04	0.01	-0.62	-	-0.08	-0.11	0.99	-	0.22	-0.08	-0.02	
2017-05-08 22:10:18.559188	1 - 0.78	-0.04	0.01	-0.62	-	-0.08	-0.10	0.97	-	0.23	-0.09	-0.04	
2017-05-08 22:10:18.561727	1 - 0.78	-0.03	0.00	-0.62	-	-0.07	-0.08	0.96	-	0.23	-0.08	-0.05	
2017-05-08 22:10:18.564472	1 - 0.78	-0.03	0.00	-0.62	-	-0.06	-0.07	0.94	-	0.19	-0.05	-0.05	
2017-05-08 22:10:18.595293	1 - 0.78	-0.03	-0.00	-0.62	-	-0.04	-0.07	0.93	-	0.15	-0.02	-0.05	
2017-05-08 22:10:18.598082	1 - 0.78	-0.03	-0.00	-0.62	-	-0.02	-0.07	0.91	-	0.12	-0.01	-0.03	
2017-05-08 22:10:18.600402	1 - 0.78	-0.03	-0.00	-0.62	-	-0.02	-0.06	0.89	-	0.10	0.00	-0.03	
2017-05-08 22:10:18.603084	1 - 0.78	-0.02	-0.00	-0.62	-	-0.00	-0.05	0.88	-	0.09	0.02	-0.04	
2017-05-08 22:10:18.635483	1 - 0.78	-0.02	-0.00	-0.62	-	0.01	-0.02	0.88	-	0.08	0.07	-0.10	
2017-05-08 22:10:18.644388	1 - 0.78	-0.02	-0.00	-0.63	-	0.02	-0.01	0.87	-	0.08	0.14	-0.18	
2017-05-08 22:10:18.646884	1 - 0.78	-0.02	-0.00	-0.63	-	0.02	-0.01	0.87	-	0.08	0.21	-0.22	
2017-05-08 22:10:18.649280	1 - 0.77	-0.01	0.00	-0.63	-	0.01	-0.01	0.87	-	0.07	0.26	-0.24	
2017-05-08 22:10:18.651744	1 - 0.77	-0.01	0.00	-0.64	-	-0.00	-0.01	0.86	-	0.03	0.24	-0.28	
2017-05-08 22:10:18.669417	1 - 0.77	-0.01	0.01	-0.64	-	-0.02	-0.02	0.84	-	0.02	0.19	-0.29	
2017-05-08 22:10:18.671480	1 - 0.77	-0.01	0.01	-0.64	-	-0.02	-0.03	0.82	-	0.02	0.15	-0.25	
2017-05-08 22:10:18.703027	1 - 0.76	-0.00	0.01	-0.65	-	-0.00	-0.01	0.80	-	0.04	0.13	-0.25	
2017-05-08 22:10:18.705234	1 - 0.76	-0.00	0.01	-0.65	-	0.02	-0.02	0.81	-	0.08	0.08	-0.26	
2017-05-08 22:10:18.708598	1 - 0.76	-0.00	0.01	-0.65	-	0.05	-0.03	0.84	-	0.12	0.02	-0.15	
2017-05-08 22:10:18.711929	1 - 0.76	-0.00	0.01	-0.65	-	0.05	-0.04	0.86	-	0.05	-0.06	0.02	
2017-05-08 22:10:18.743362	1 - 0.76	-0.00	0.01	-0.65	-	0.04	-0.04	0.86	-	-0.02	-0.14	0.14	
2017-05-08 22:10:18.746102	1 - 0.76	-0.00	0.00	-0.65	-	0.03	-0.03	0.87	-	-0.03	-0.12	0.19	
2017-05-08 22:10:18.748842	1 - 0.76	-0.00	0.00	-0.65	-	0.01	-0.01	0.87	-	-0.02	-0.02	0.17	
2017-05-08 22:10:18.755135	1 - 0.77	-0.00	0.00	-0.64	-	-0.02	-0.00	0.88	-	-0.04	0.07	0.09	
2017-05-08 22:10:18.785375	1 - 0.77	-0.00	0.01	-0.64	-	-0.05	0.01	0.90	-	-0.04	0.00	-0.02	
2017-05-08 22:10:18.788075	1 - 0.76	-0.00	0.00	-0.64	-	-0.03	0.01	0.91	-	-0.02	-0.15	-0.12	
2017-05-08 22:10:18.790403	1 - 0.76	-0.01	0.00	-0.65	-	0.00	0.01	0.92	-	-0.01	-0.19	-0.20	
2017-05-08 22:10:18.793049	1 - 0.76	-0.01	0.00	-0.65	-	0.04	0.01	0.94	-	0.00	-0.12	-0.21	
2017-05-08 22:10:18.825614	1 - 0.76	-0.01	-0.00	-0.65	-	0.07	0.02	0.95	-	-0.04	-0.02	-0.21	
2017-05-08 22:10:18.828260	1 - 0.76	-0.01	-0.00	-0.65	-	0.08	0.02	0.96	-	-0.08	0.02	-0.22	
2017-05-08 22:10:18.830899	1 - 0.75	-0.01	0.00	-0.66	-	0.06	-0.00	0.98	-	-0.15	0.04	-0.23	
2017-05-08 22:10:18.833709	1 - 0.75	-0.01	0.00	-0.66	-	0.01	-0.05	1.00	-	-0.21	0.04	-0.18	
2017-05-08 22:10:18.864429	1 - 0.75	-0.02	0.01	-0.66	-	-0.03	-0.10	1.02	-	-0.21	-0.03	-0.10	
2017-05-08 22:10:18.866910	1 - 0.75	-0.02	0.01	-0.66	-	-0.05	-0.11	1.05	-	-0.21	-0.12	-0.05	
2017-05-08 22:10:18.869662	1 - 0.75	-0.02	0.01	-0.66	-	-0.04	-0.10	1.07	-	-0.21	-0.15	-0.05	
2017-05-08 22:10:18.872358	1 - 0.75	-0.03	0.01	-0.66	-	-0.01	-0.08	1.09	-	-0.18	-0.11	-0.08	
2017-05-08 22:10:18.904429	1 - 0.75	-0.03	0.01	-0.66	-	0.04	-0.07	1.10	-	-0.15	-0.06	-0.15	
2017-05-08 22:10:18.906659	1 - 0.75	-0.03	0.01	-0.67	-	0.07	-0.06	1.10	-	-0.15	-0.03	-0.18	
2017-05-08 22:10:18.908727	1 - 0.74	-0.03	0.01	-0.67	-	0.09	-0.08	1.10	-	-0.15	-0.02	-0.20	
2017-05-08 22:10:18.915761	1 - 0.74	-0.04	0.01	-0.67	-	0.10	-0.10	1.11	-	-0.15	0.00	-0.17	
2017-05-08 22:10:18.955896	1 - 0.74	-0.04	0.02	-0.67	-	0.09	-0.11	1.12	-	-0.16	0.03	-0.11	
2017-05-08 22:10:18.960764	1 - 0.74	-0.04	0.02	-0.67	-	0.07	-0.11	1.13	-	-0.16	0.08	-0.04	
2017-05-08 22:10:18.963462	1 - 0.74	-0.04	0.02	-0.67	-	0.04	-0.10	1.14	-	-0.15	0.12	0.01	
2017-05-08 22:10:18.968625	1 - 0.74	-0.04	0.02	-0.67	-	-0.01	-0.08	1.14	-	-0.14	0.15	0.01	
2017-05-08 22:10:18.970831	1 - 0.74	-0.04	0.03	-0.67	-	-0.05	-0.07	1.15	-	-0.15	0.13	-0.01	
2017-05-08 22:10:18.977780	1 - 0.74	-0.04	0.03	-0.67	-	-0.08	-0.07	1.14	-	-0.18	0.11	-0.02	
2017-05-08 22:10:18.983290	1 - 0.74	-0.04	0.04	-0.67	-	-0.10	-0.09	1.13	-	-0.18	0.09	0.02	
2017-05-08 22:10:19.014508	1 - 0.74	-0.04	0.04	-0.67	-	-0.13	-0.09	1.12	-	-0.16	0.06	0.07	
2017-05-08 22:10:19.016670	1 - 0.74	-0.04	0.04	-0.67	-	-0.17	-0.08	1.09	-	-0.08	0.03	0.02	
2017-05-08 22:10:19.019833	1 - 0.74	-0.04	0.04	-0.67	-	-0.18	-0.05	1.06	-	0.02	-0.02	-0.01	
2017-05-08 22:10:19.024393	1 - 0.74	-0.04	0.04	-0.67	-	-0.17	-0.04	1.03	-	0.03	-0.08	-0.02	
2017-05-08 22:10:19.064516	1 - 0.74	-0.04	0.04	-0.67	-	-0.15	-0.03	1.01	-	0.02	-0.12	0.00	
2017-05-08 22:10:19.067199	1 - 0.74	-0.04	0.04	-0.67	-	-0.10	-0.03	0.98	-	0.03	-0.14	0.02	
2017-05-08 22:10:19.074865	1 - 0.74	-0.04	0.03	-0.67	-	-0.05	-0.02	0.96	-	0.02	-0.13	0.02	
2017-05-08 22:10:19.077665	1 - 0.74	-0.04	0.03	-0.67	-	-0.01	0.00	0.94	-	0.02	-0.08	0.04	
2017-05-08 22:10:19.079558	1 - 0.74	-0.04	0.03	-0.67	-	0.01	0.03	0.94	-	-0.02	-0.05	0.03	
2017-05-08 22:10:19.084580	1 - 0.74	-0.04	0.03	-0.67	-	0.01	0.04	0.93	-	-0.07	-0.02	-0.01	
2017-05-08 22:10:19.115995	1 - 0.74	-0.04	0.03	-0.67	-	-0.00	0.03	0.93	-	-0.11	-0.02	-0.03	
2017-05-08 22:10:19.118150	1 - 0.74	-0.04	0.03	-0.67	-	-0.01	0.02	0.94	-	-0.08	-0.01	-0.06	
2017-05-08 22:10:19.126464	1 - 0.74	-0.04	0.03	-0.67	-	-0.02	0.00	0.95	-	-0.05	0.01	-0.08	
2017-05-08 22:10:19.128406	1 - 0.74	-0.04	0.03	-0.67	-	-0.02	-0.01	0.97	-	-0.03	0.03	-0.11	
2017-05-08 22:10:19.132033	1 - 0.74	-0.04	0.03	-0.67	-	-0.03	-0.00	0.98	-	-0.08	0.03	-0.15	
2017-05-08 22:10:19.139623	1 - 0.74	-0.04	0.04	-0.68	-	-0.06	-0.01	0.99	-	-0.16	0.01	-0.19	
2017-05-08 22:10:19.170862	1 - 0.73	-0.05	0.04	-0.68	-	-0.08	-0.04	0.99	-	-0.16	-0.02	-0.19	
2017-05-08 22:10:19.173295	1 - 0.73	-0.05	0.04	-0.68	-	-0.09	-0.08	0.99	-	-0.08	-0.03	-0.17	
2017-05-08 22:10:19.178190	1 - 0.73	-0.05	0.04	-0.68	-	-0.08	-0.10	1.01	-	-0.04	-0.01	-0.16	
2017-05-08 22:10:19.181442	1 - 0.73	-0.05	0.04	-0.68	-	-0.06	-0.12	1.01	-	-0.02	0.03	-0.15	
2017-05-08 22:10:19.217682	1 - 0.73	-0.05	0.04	-0.68	-	-0.05	-0.12	1.01	-	0.00	0.06	-0.16	
2017-05-08 22:10:19.218710	1 - 0.72	-0.05	0.04	-0.69	-	-0.04	-0.12	1.02	-	0.01	0.06	-0.17	
2017-05-08 22:10:19.220818	1 - 0.72	-0.05	0.04	-0.69	-	-0.04	-0.12	1.02	-	0.03	0.06	-0.15	
2017-05-08 22:10:19.223233	1 - 0.72	-0.04	0.04	-0.69	-	-0.04	-0.12	1.02	-	0.06	0.05	-0.14	
2017-05-08 22:10:19.227840	1 - 0.72	-0.04	0.04	-0.69	-	-0.03	-0.12	1.02	-	0.08	0.04	-0.12	
2017-05-08 22:10:19.266141	1 - 0.72	-0.04	0.04	-0.69	-	-0.02	-0.11	1.01	-	0.07	0.03	-0.10	
2017-05-08 22:10:19.268868	1 - 0.72	-0.04	0.04	-0.69	-	-0.01	-0.10	1.00	-	0.02	0.02	-0.08	
2017-05-08 22:10:19.271145	1 - 0.72	-0.04	0.04	-0.69	-	0.00	-0.08	0.99	-	-0.02	0.00	-0.09	
2017-05-08 22:10:19.277403	1 - 0.72	-0.04	0.04	-0.70	-	0.01	-0.07	0.98	-	-0.04	-0.03	-0.11	
2017-05-08 22:10:19.308848	1 - 0.71	-0.04	0.04	-0.70	-	0.03	-0.07	0.97	-	-0.08	-0.06	-0.10	
2017-05-08 22:10:19.310061	1 - 0.71	-0.04	0.04	-0.70	-	0.04	-0.08	0.96	-	-0.09	-0.08	-0.05	
2017-05-08 22:10:19.313827	1 - 0.71	-0.05	0.04	-0.70	-	0.07	-0.08	0.96	-	-0.11	-0.08	0.00	
2017-05-08 22:10:19.314903	1 - 0.71	-0.05	0.04	-0.70	-	0.05	-0.16	0.88	-	-0.14	0.27	0.02	
2017-05-08 22:10:19.317125	1 - 0.72	-0.04	0.04	-0.70	-	0.01	-0.17	0.88	-	0.37	0.09	0.24	
2017-05-08 22:10:19.348301	1 - 0.72	-0.04	0.04	-0.69	-	0.01	-0.14	0.93	-	0.21	0.02	0.34	
2017-05-08 22:10:19.355974	1 - 0.72	-0.04	0.04	-0.69	-	0.01	-0.13	0.97	-	-0.08	-0.06	0.41	
2017-05-08 22:10:19.363307	1 - 0.73	-0.04	0.04	-0.68	-	-0.00	-0.11	0.97	-	-0.20	-0.09	0.40	
2017-05-08 22:10:19.367549	1 - 0.73	-0.04	0.04	-0.68	-	-0.02	-0.12	0.95	-	-0.15	-0.11	0.39	
2017-05-08 22:10:19.399167	1 - 0.74	-0.05	0.04	-0.67	-	-0.03	-0.11	0.95	-	0.01	-0.13	0.39	
2017-05-08 22:10:19.401575	1 - 0.74	-0.05	0.04	-0.67	-	-0.03	-0.04	0.97	-	0.06	-0.07	0.29	
2017-05-08 22:10:19.403814	1 - 0.74	-0.04	0.04	-0.67	-	-0.02	0.03	1.00	-	0.02	-0.06	0.17	
2017-05-08 22:10:19.405979	1 - 0.74	-0.04	0.04	-0.67	-	-0.01	0.07	1.02	-	-0.11	-0.05	0.06	
2017-05-08 22:10:19.441393	1 - 0.74	-0.05	0.04	-0.67	-	-0.01	0.06	1.02	-	-0.21	-0.06	-0.01	
2017-05-08 22:10:19.446150	1 - 0.74	-0.05	0.04	-0.67	-	-0.02	0.05	1.00	-	-0.24	-0.06	-0.06	
2017-05-08 22:10:19.452621	1 - 0.74	-0.05	0.04	-0.67	-	-0.02	0.01	0.98	-	-0.16	-0.07	-0.09	
2017-05-08 22:10:19.472760	1 - 0.74	-0.05	0.04	-0.67	-	-0.03	-0.02	0.98	-	-0.11	-0.08	-0.09	
2017-05-08 22:10:19.494249	1 - 0.74	-0.06	0.04	-0.67	-	-0.01	-0.05	0.98	-	-0.12	-0.01	-0.09	
2017-05-08 22:10:19.496332	1 - 0.74	-0.06	0.04	-0.67	-	0.03	-0.06	0.98	-	-0.10	0.07	-0.07	
2017-05-08 22:10:19.498882	1 - 0.74	-0.06	0.05	-0.67	-	0.06	-0.04	0.98	-	-0.08	0.13	-0.03	
2017-05-08 22:10:19.512514	1 - 0.74	-0.06	0.05	-0.67	-	0.05	-0.03	0.97	-	-0.10	0.15	-0.06	
2017-05-08 22:10:19.522862	1 - 0.74	-0.05	0.05	-0.67	-	0.03	-0.05	0.96	-	-0.06	0.10	-0.16	
2017-05-08 22:10:19.527488	1 - 0.73	-0.05	0.05	-0.67	-	0.03	-0.05	0.96	-	0.01	0.07	-0.18	
2017-05-08 22:10:19.530088	1 - 0.73	-0.05	0.05	-0.68	-	0.04	-0.05	0.96	-	0.09	0.05	-0.15	
2017-05-08 22:10:19.532750	1 - 0.73	-0.05	0.05	-0.68	-	0.05	-0.04	0.98	-	-0.02	0.05	-0.16	
2017-05-08 22:10:19.533869	1 - 0.73	-0.05	0.05	-0.68	-	0.07	-0.05	0.98	-	-0.03	0.02	-0.16	
2017-05-08 22:10:19.539445	1 - 0.73	-0.05	0.05	-0.68	-	0.07	-0.07	0.99	-	-0.01	0.02	-0.13	
2017-05-08 22:10:19.588771	1 - 0.73	-0.05	0.05	-0.68	-	0.07	-0.07	0.99	-	0.02	0.00	-0.11	
2017-05-08 22:10:19.597773	1 - 0.73	-0.05	0.05	-0.68	-	0.06	-0.07	1.00	-	0.02	-0.01	-0.12	
2017-05-08 22:10:19.599078	1 - 0.72	-0.05	0.05	-0.69	-	0.05	-0.07	0.99	-	0.00	-0.02	-0.15	
2017-05-08 22:10:19.602446	1 - 0.72	-0.05	0.05	-0.69	-	0.05	-0.09	0.99	-	-0.01	-0.02	-0.15	
2017-05-08 22:10:19.608674	1 - 0.72	-0.05	0.05	-0.69	-	0.05	-0.12	0.99	-	-0.02	-0.02	-0.16	
2017-05-08 22:10:19.617708	1 - 0.72	-0.05	0.05	-0.69	-	0.05	-0.13	0.99	-	-0.01	-0.02	-0.15	
2017-05-08 22:10:19.620236	1 - 0.72	-0.05	0.05	-0.69	-	0.04	-0.15	0.99	-	0.02	-0.03	-0.15	
2017-05-08 22:10:19.652657	1 - 0.72	-0.05	0.04	-0.69	-	0.04	-0.16	0.99	-	0.05	-0.05	-0.14	
2017-05-08 22:10:19.655008	1 - 0.71	-0.05	0.04	-0.70	-	0.04	-0.17	0.99	-	0.05	-0.08	-0.15	
2017-05-08 22:10:19.657357	1 - 0.71	-0.06	0.04	-0.70	-	0.04	-0.17	1.00	-	0.05	-0.11	-0.18	
2017-05-08 22:10:19.660028	1 - 0.71	-0.06	0.04	-0.70	-	0.05	-0.16	1.01	-	0.04	-0.10	-0.24	
2017-05-08 22:10:19.671782	1 - 0.71	-0.06	0.04	-0.70	-	0.05	-0.16	1.02	-	0.04	-0.08	-0.27	
2017-05-08 22:10:19.703777	1 - 0.70	-0.06	0.04	-0.71	-	0.06	-0.15	1.03	-	0.01	-0.06	-0.30	
2017-05-08 22:10:19.706525	1 - 0.70	-0.06	0.04	-0.71	-	0.07	-0.15	1.04	-	0.00	-0.06	-0.31	
2017-05-08 22:10:19.709019	1 - 0.70	-0.06	0.03	-0.71	-	0.09	-0.15	1.05	-	-0.02	-0.05	-0.31	
2017-05-08 22:10:19.716590	1 - 0.69	-0.06	0.03	-0.72	-	0.10	-0.16	1.06	-	0.00	-0.02	-0.31	
2017-05-08 22:10:19.721138	1 - 0.69	-0.06	0.03	-0.72	-	0.10	-0.16	1.06	-	0.02	0.01	-0.33	
2017-05-08 22:10:19.752861	1 - 0.69	-0.06	0.03	-0.72	-	0.09	-0.15	1.05	-	0.01	0.01	-0.37	
2017-05-08 22:10:19.755045	1 - 0.68	-0.06	0.03	-0.73	-	0.07	-0.16	1.06	-	0.00	-0.01	-0.40	
2017-05-08 22:10:19.761256	1 - 0.68	-0.06	0.03	-0.73	-	0.06	-0.17	1.06	-	-0.01	-0.03	-0.42	
2017-05-08 22:10:19.772816	1 - 0.67	-0.06	0.03	-0.74	-	0.05	-0.19	1.07	-	-0.02	-0.04	-0.47	
2017-05-08 22:10:19.775106	1 - 0.67	-0.06	0.03	-0.74	-	0.04	-0.21	1.07	-	-0.03	-0.05	-0.53	
2017-05-08 22:10:19.779012	1 - 0.66	-0.06	0.03	-0.75	-	0.02	-0.24	1.08	-	-0.04	-0.05	-0.57	
2017-05-08 22:10:19.810267	1 - 0.65	-0.07	0.03	-0.75	-	0.01	-0.26	1.08	-	-0.04	-0.11	-0.60	
2017-05-08 22:10:19.812551	1 - 0.65	-0.07	0.03	-0.76	-	0.01	-0.28	1.07	-	-0.04	-0.15	-0.60	
2017-05-08 22:10:19.815058	1 - 0.64	-0.07	0.03	-0.77	-	0.04	-0.31	1.06	-	-0.04	-0.17	-0.59	
2017-05-08 22:10:19.817614	1 - 0.63	-0.08	0.03	-0.77	-	0.07	-0.34	1.04	-	0.00	-0.16	-0.56	
2017-05-08 22:10:19.851529	1 - 0.62	-0.08	0.03	-0.78	-	0.10	-0.37	1.02	-	0.05	-0.15	-0.56	
2017-05-08 22:10:19.853933	1 - 0.62	-0.08	0.02	-0.78	-	0.13	-0.39	0.99	-	0.12	-0.12	-0.58	
2017-05-08 22:10:19.856334	1 - 0.61	-0.08	0.02	-0.79	-	0.16	-0.40	0.96	-	0.21	-0.09	-0.58	
2017-05-08 22:10:19.858891	1 - 0.60	-0.08	0.02	-0.79	-	0.18	-0.38	0.94	-	0.27	-0.06	-0.54	
2017-05-08 22:10:19.879004	1 - 0.60	-0.08	0.01	-0.80	-	0.20	-0.35	0.93	-	0.31	-0.05	-0.47	
2017-05-08 22:10:19.885385	1 - 0.59	-0.08	0.01	-0.80	-	0.22	-0.30	0.91	-	0.29	-0.02	-0.43	
2017-05-08 22:10:19.891413	1 - 0.59	-0.07	0.00	-0.81	-	0.23	-0.24	0.90	-	0.25	0.02	-0.42	
2017-05-08 22:10:19.899568	1 - 0.58	-0.07	-0.00	-0.81	-	0.23	-0.19	0.88	-	0.20	0.05	-0.44	
2017-05-08 22:10:19.911477	1 - 0.58	-0.07	-0.00	-0.81	-	0.23	-0.14	0.87	-	0.15	0.09	-0.46	
2017-05-08 22:10:19.926860	1 - 0.57	-0.07	-0.00	-0.82	-	0.22	-0.13	0.85	-	0.08	0.15	-0.45	
2017-05-08 22:10:19.928895	1 - 0.57	-0.07	-0.00	-0.82	-	0.21	-0.13	0.84	-	0.11	0.18	-0.35	
2017-05-08 22:10:20.000387	1 - 0.56	-0.06	-0.00	-0.82	-	0.20	-0.11	0.83	-	0.09	0.19	-0.28	
2017-05-08 22:10:20.006474	1 - 0.56	-0.06	-0.00	-0.83	-	0.19	-0.07	0.81	-	0.09	0.18	-0.25	
2017-05-08 22:10:20.014024	1 - 0.55	-0.06	-0.00	-0.83	-	0.18	-0.04	0.78	-	0.05	0.18	-0.31	
2017-05-08 22:10:20.016188	1 - 0.55	-0.05	-0.00	-0.83	-	0.17	-0.03	0.75	-	0.00	0.18	-0.36	
2017-05-08 22:10:20.018771	1 - 0.55	-0.05	-0.00	-0.84	-	0.16	-0.03	0.72	-	-0.01	0.17	-0.40	
2017-05-08 22:10:20.021274	1 - 0.54	-0.05	-0.00	-0.84	-	0.15	-0.02	0.69	-	-0.01	0.15	-0.44	
2017-05-08 22:10:20.024047	1 - 0.53	-0.05	-0.00	-0.84	-	0.14	-0.01	0.66	-	-0.02	0.15	-0.50	
2017-05-08 22:10:20.028979	1 - 0.53	-0.05	-0.00	-0.85	-	0.15	-0.01	0.64	-	-0.04	0.15	-0.55	
2017-05-08 22:10:20.034133	1 - 0.52	-0.04	0.00	-0.85	-	0.15	-0.01	0.62	-	-0.07	0.15	-0.57	
2017-05-08 22:10:20.036349	1 - 0.51	-0.04	0.00	-0.86	-	0.15	-0.01	0.60	-	-0.08	0.13	-0.56	
2017-05-08 22:10:20.042629	1 - 0.50	-0.04	0.00	-0.86	-	0.15	-0.02	0.59	-	-0.10	0.11	-0.55	
2017-05-08 22:10:20.050079	1 - 0.49	-0.04	0.01	-0.87	-	0.15	-0.03	0.58	-	-0.09	0.11	-0.53	
2017-05-08 22:10:20.084072	1 - 0.49	-0.04	0.01	-0.87	-	0.14	-0.04	0.58	-	-0.08	0.11	-0.52	
2017-05-08 22:10:20.094176	1 - 0.48	-0.04	0.01	-0.88	-	0.14	-0.04	0.58	-	-0.06	0.10	-0.51	
2017-05-08 22:10:20.114155	1 - 0.47	-0.04	0.01	-0.88	-	0.20	-0.02	0.57	-	-0.21	0.31	-0.47	
2017-05-08 22:10:20.121737	1 - 0.47	-0.04	0.02	-0.88	-	0.19	0.05	0.64	-	-0.54	0.29	-0.44	
2017-05-08 22:10:20.126229	1 - 0.46	-0.04	0.03	-0.89	-	0.15	0.10	0.72	-	-1.10	0.24	-0.56	
2017-05-08 22:10:20.128908	1 - 0.45	-0.05	0.05	-0.89	-	0.12	0.07	0.72	-	-1.18	0.24	-0.70	
2017-05-08 22:10:20.131514	1 - 0.44	-0.05	0.07	-0.89	-	0.11	-0.02	0.73	-	-0.93	0.17	-0.62	
2017-05-08 22:10:20.133930	1 - 0.43	-0.06	0.08	-0.90	-	0.07	-0.11	0.75	-	-0.61	0.11	-0.47	
2017-05-08 22:10:20.140101	1 - 0.42	-0.06	0.08	-0.90	-	0.05	-0.19	0.81	-	-0.24	0.03	-0.42	
2017-05-08 22:10:20.171845	1 - 0.42	-0.06	0.08	-0.90	-	0.06	-0.23	0.91	-	-0.09	0.04	-0.35	
2017-05-08 22:10:20.174105	1 - 0.41	-0.06	0.09	-0.90	-	0.07	-0.23	1.01	-	-0.11	0.03	-0.33	
2017-05-08 22:10:20.181687	1 - 0.41	-0.06	0.09	-0.91	-	0.08	-0.25	1.11	-	-0.21	0.01	-0.33	
2017-05-08 22:10:20.183848	1 - 0.40	-0.06	0.09	-0.91	-	0.08	-0.26	1.20	-	-0.21	0.01	-0.29	
2017-05-08 22:10:20.190146	1 - 0.40	-0.07	0.09	-0.91	-	0.02	-0.29	1.31	-	-0.11	-0.02	-0.27	
2017-05-08 22:10:20.221599	1 - 0.40	-0.07	0.09	-0.91	-	0.04	-0.31	1.40	-	-0.06	0.04	-0.27	
2017-05-08 22:10:20.226155	1 - 0.39	-0.07	0.09	-0.91	-	0.04	-0.35	1.49	-	-0.02	0.05	-0.34	
2017-05-08 22:10:20.229011	1 - 0.39	-0.06	0.09	-0.92	-	0.04	-0.41	1.59	-	0.01	0.09	-0.34	
2017-05-08 22:10:20.231302	1 - 0.38	-0.06	0.09	-0.92	-	0.03	-0.46	1.68	-	0.05	0.08	-0.31	
2017-05-08 22:10:20.263197	1 - 0.38	-0.06	0.09	-0.92	-	0.03	-0.49	1.76	-	0.11	0.07	-0.26	
2017-05-08 22:10:20.267666	1 - 0.37	-0.06	0.09	-0.92	-	0.04	-0.49	1.83	-	0.18	0.05	-0.21	
2017-05-08 22:10:20.269918	1 - 0.37	-0.06	0.09	-0.92	-	0.05	-0.49	1.87	-	0.23	0.03	-0.17	
2017-05-08 22:10:20.272620	1 - 0.37	-0.06	0.09	-0.92	-	0.04	-0.46	1.91	-	0.28	-0.01	-0.16	
2017-05-08 22:10:20.302896	1 - 0.37	-0.06	0.08	-0.92	-	0.02	-0.44	1.93	-	0.31	-0.08	-0.18	
2017-05-08 22:10:20.307956	1 - 0.37	-0.06	0.07	-0.93	-	-0.01	-0.43	1.95	-	0.36	-0.21	-0.21	
2017-05-08 22:10:20.310342	1 - 0.36	-0.06	0.07	-0.93	-	-0.02	-0.41	1.96	-	0.40	-0.35	-0.26	
2017-05-08 22:10:20.315009	1 - 0.36	-0.06	0.06	-0.93	-	-0.01	-0.37	1.97	-	0.44	-0.47	-0.34	
2017-05-08 22:10:20.321287	1 - 0.35	-0.07	0.05	-0.93	-	0.04	-0.30	1.98	-	0.45	-0.54	-0.42	
2017-05-08 22:10:20.352762	1 - 0.35	-0.07	0.04	-0.93	-	0.10	-0.23	1.99	-	0.45	-0.60	-0.50	
2017-05-08 22:10:20.354324	1 - 0.34	-0.08	0.02	-0.94	-	0.16	-0.18	1.99	-	0.44	-0.64	-0.55	
2017-05-08 22:10:20.357767	1 - 0.33	-0.09	0.01	-0.94	-	0.19	-0.18	1.99	-	0.44	-0.70	-0.56	
2017-05-08 22:10:20.359931	1 - 0.33	-0.10	0.00	-0.94	-	0.25	-0.23	1.99	-	0.46	-0.75	-0.51	
2017-05-08 22:10:20.391375	1 - 0.32	-0.11	-0.01	-0.94	-	0.30	-0.28	2.00	-	0.53	-0.73	-0.43	
2017-05-08 22:10:20.393945	1 - 0.32	-0.11	-0.02	-0.94	-	0.34	-0.32	2.00	-	0.60	-0.67	-0.31	
2017-05-08 22:10:20.396447	1 - 0.31	-0.12	-0.03	-0.94	-	0.35	-0.32	2.00	-	0.65	-0.63	-0.16	
2017-05-08 22:10:20.400162	1 - 0.31	-0.13	-0.04	-0.94	-	0.33	-0.28	2.00	-	0.63	-0.62	0.01	
